id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
19,0.00290365102449351,0.7403394044110827,0.19298519935751127,0.016554004786209782,0.023772719252568183,0.0038209672101615563,0.006129652111282863,0.00835809405272755,0.0051363077939626306
20,2.0762485592906937e-12,0.3960373572755996,0.34536865101199316,0.2585785568334729,5.533766341142289e-18,1.1187968755872159e-09,1.543362847846374e-05,1.580416243695737e-11,1.1377873014724126e-10
21,0.020061713982373913,1.2997576900624986e-11,2.786298884154078e-16,6.507795402167924e-08,7.417038694868444e-15,0.9759280993642059,0.00037737359557096767,2.8343019031108435e-05,0.003604404947858668
22,0.00047599188996870864,1.0014125234803364e-08,1.2057990249480017e-12,7.159881304150878e-07,3.138631166829978e-11,0.9964776466842176,0.002956105213574753,6.192799128893037e-05,2.760218610229796e-05
23,4.02693583019154e-07,0.44342022554091515,0.554042491374729,7.225036417422968e-05,0.00036007445148904986,0.0003557629350741124,0.00016297659485868738,0.0015857647471895417,5.1297987254202277e-08
24,1.9485619812985637e-11,9.555258158513801e-08,4.874118329956757e-07,3.1165299150192357e-20,8.164578091485486e-32,2.2663211822533868e-05,0.0007166538694999446,0.9992600988333442,1.1014330861631363e-09
25,0.000525233682431161,2.72018380023944e-10,2.6384716066521127e-15,0.0004718293961729799,7.896220245278069e-11,0.9976184480504218,0.0010930590134804177,0.000248245852973773,4.318365353655949e-05
26,5.229858904608817e-12,0.5276926874094943,0.46876892824313604,0.0035383763312624374,1.3601379015109755e-10,1.6472823984215083e-10,7.454569538689048e-09,4.247963088918641e-11,2.13086306855914e-10
27,0.4815779896872203,0.0033928651552840353,0.0001902153365157301,0.00035401627999802587,4.242605474786787e-06,0.1645640248623227,0.030981265842878872,0.18203632096346462,0.13689905926684098
28,0.019688767148396926,0.567346246610075,0.1458823827732957,0.05410464587934016,0.02472206668635728,0.0249089528286113,0.06056515685242375,0.04346549927141946,0.059316281950080346
29,5.667411316470071e-07,1.6084696305412741e-12,4.589497027571663e-11,2.1600236209738807e-18,1.249411877591938e-48,0.0037911346947920184,0.9962082520882628,4.6077080257956984e-08,3.5122986322793046e-10
30,1.8956725991021256e-05,0.5346325282200047,0.3791673710757035,0.07915686072875111,9.494589916404677e-06,0.0003455882823865672,0.006440806594783709,0.00017888279428747948,4.951098817559652e-05
31,0.000882044961251097,0.0018414151496234609,0.0007661879804665239,0.00016780182207619125,2.3581080604579775e-06,0.9827195902327069,0.010524816074804554,0.0015426872075374723,0.0015530984634733345
32,2.399392597033956e-07,1.65068136923014e-06,9.477889932611726e-07,7.219790421083421e-11,8.953669059400005e-16,0.00011241497936449163,0.0007776145650192299,0.9991062423170727,8.896567226208584e-07
33,1.2248443426517644e-08,1.1975910430229266e-05,5.478861718504874e-07,9.576953746666222e-07,0.9999864577627016,4.2271805017222356e-09,1.506134192261327e-08,1.472055420096122e-08,1.44878015029026e-08
34,0.012978552558291173,0.2130519298971938,0.027625882159853683,0.4009647265388535,0.19088416353245313,0.03316541436052741,0.021159146704259422,0.07353241348148364,0.02663777076708416
35,0.003132628315875436,0.6451742368800434,0.2255070788111524,0.07291664733953622,0.009547769521818603,0.004913352337003522,0.027175708263882253,0.004363380430068111,0.007269198100620114
36,1.0420400626299581e-05,1.8654618656959323e-14,1.3753148419074915e-13,1.4757600820351421e-15,5.094099014406007e-30,0.9584670591322376,0.0011815549557400618,0.0403409632278397,2.2833986297842528e-09
37,0.006447818544775016,1.7131070649991954e-07,3.312324812555506e-11,0.0002535018490844874,5.101892733226724e-08,0.9737123718306425,0.008544797695194967,0.009419134152302394,0.0016221535652436352
38,0.002876466553997181,4.1575815106372486e-07,9.625336255287434e-06,5.376853002457394e-08,8.083174729382543e-13,0.0015790921498857547,9.523443731987506e-05,0.990900212063345,0.004538899931707555
39,8.995713480438199e-05,0.568252962838479,0.40929533677845625,0.017484685984933745,0.0008510105623277304,0.00020302846011953067,0.00285251829673832,0.0004457888214142364,0.000524711122726614
40,0.0026687354155134476,7.517996760291684e-05,0.001877973232802101,1.7081414083150125e-05,2.531395507322595e-07,0.0001811513815825541,0.00038885523764101826,0.8868381631676931,0.10795260704353093
41,3.815880748822137e-05,0.2577844021354637,0.6689055244578808,0.0723102874194799,1.4316786683167328e-06,0.00012570423619827608,0.0007107567662072494,6.836449035202152e-05,5.5370008261536766e-05
42,0.11466056162587651,0.004657695654028814,0.0011863522768598893,0.04461415553777644,0.0011810751658842041,0.32309400777827135,0.027177573376547855,0.19347544307930398,0.28995313550545104
43,0.0008902033274379695,0.6858461933820219,0.1709568687339055,0.006786332612984985,1.2714401038656357e-12,0.01966437217261816,0.11297682192006674,0.0028609818322472506,1.82260174461418e-05
44,5.028681785191314e-05,0.3232720147522604,0.6567677254696053,8.908677147913343e-05,0.00588343878996668,0.0008681153374431302,0.006330137330086014,0.006730597182130447,8.597549177124977e-06
45,0.025694217137337133,2.7003705436720347e-06,7.650663201674346e-10,0.0005910996666859723,4.665777838075546e-08,0.9441019666433244,0.007142706108817741,0.006872339347328133,0.01559492330311825
46,0.0014861006876765116,0.5771451284946515,0.2768259581396626,0.12256664885278848,3.69604097977271e-05,0.002485412943732857,0.01490232072488189,0.0025633697390579496,0.0019881000077504756
47,0.007696620016058454,0.6030957070820205,0.21880507578103103,0.0881577071782246,0.017587799629628836,0.015047254232115422,0.023409888230011177,0.014039514159351158,0.012160433691558734
48,3.894001197213647e-05,0.7462609431302498,0.18804957560098093,0.06128720597648072,0.00019821114218670667,9.514635511302537e-05,0.003884740803668693,9.037107014312698e-05,9.486590920476667e-05
49,1.4228910518556017e-05,0.5690764022784544,0.3380547621927169,0.0893145588009021,4.303786552292043e-08,8.128509886625666e-05,0.003444389981175275,1.1068887972929834e-05,3.2608115280494164e-06
50,4.1795532910261257e-13,1.4573162193630504e-12,2.1662014193567592e-12,2.606861824368821e-15,3.1977822288560722e-24,0.9999999801538348,1.2784584377904482e-08,7.006308561547183e-09,5.1228113163753524e-11
51,7.859047530029556e-05,0.8747265162358513,0.09862635554295253,0.023133389488101112,0.00047491979330412234,0.0013484553264740452,0.0010774143767515777,0.00020046085049902533,0.00033389791076597944
52,4.595125419182798e-11,9.203371943549848e-12,1.2606648915028454e-07,9.934409748262809e-17,3.9455893461724484e-43,1.643837934012454e-06,1.7972290948498275e-06,0.9999958794284214,5.53382905900485e-07
53,3.232956102474246e-08,0.8722216120741376,0.10490499411983117,0.022787918901477622,5.314126863906354e-09,2.0261610842241186e-06,7.441029461133599e-05,4.02996012384866e-06,4.970845046499253e-06
54,0.0066648504746339874,0.4872159962294976,0.27852883042481136,0.09027592962102131,0.00022191503189821418,0.022014559848545744,0.08602915149596496,0.015540109005853541,0.013508657867773275
55,2.3102328912123764e-05,0.6022001022602842,0.28763868552254135,0.10710129414150137,1.6627475945882788e-05,7.123594842453928e-05,0.0028997675609925516,1.883124013989917e-05,3.0353521257991583e-05
56,0.0003811315318211626,0.3839356626536197,0.5205103445260958,0.0007342766887258109,0.0006067674566073941,0.0349166446202683,0.01996419810512586,0.03873251322453379,0.00021846119320221617
57,1.0828904819411562e-05,2.5797093798151443e-05,8.688028579303172e-06,2.2059748732842524e-07,2.5315884888983894e-08,0.9991919152483372,0.00015854542463331368,0.0003906719255341714,0.00021330746092630467
58,0.03327638195654524,1.465378824564366e-06,5.517654370457337e-06,2.209793504031e-07,1.3252027371711876e-06,0.0035266803265818266,2.247273791282449e-05,0.0003616656650221353,0.9628042700986554
59,0.0141201129254022,0.0033090922852461956,0.004079075061446419,0.0056848814217320175,1.6259852801043158e-07,0.06373376930673111,0.015408179690038493,0.06901792362410045,0.8246468030867751
60,0.06301688385380191,5.659732619437799e-05,1.2622881114910528e-05,7.285340338217712e-07,6.939389855906779e-07,0.4709860107090868,0.0020327882359949248,0.3474468846999729,0.11644678982081473
61,8.394047806323327e-11,0.6593681206339961,0.335333575467738,0.005297945459569862,1.1658165405142336e-07,1.513646554995198e-09,2.392310151191511e-07,6.12813056861209e-10,4.156268581070828e-10
62,0.15866443287066984,0.03850590225616515,0.004823334330922286,0.002794946069413213,0.0011469713971134893,0.0446500547059278,0.002592518843151537,0.08318115468443184,0.663640684842205
63,7.0327403843691755e-06,0.40353577683209496,0.5027953830136536,0.09170995471273052,8.840799582265624e-06,0.000128233655949903,0.001735790612571583,4.4466366573935944e-05,3.452126645871749e-05
64,0.008547721988853637,2.2609121920896254e-06,1.2604682932593603e-07,8.615226857473681e-09,4.372831106230708e-13,0.02411324585597836,7.285530699701542e-05,3.501863964466931e-05,0.9672287626338407
65,0.0024101232453354964,0.31498591066997444,0.2551036656688416,0.0013615346425463466,0.020306580629273308,0.009120075798425262,0.03186195544052012,0.3642621840088323,0.0005879698962511884
66,1.316928760882702e-06,0.7369820816680214,0.13181493267493252,9.888151071142472e-06,1.9430734950525985e-13,6.679177158443107e-07,0.131189743678634,8.555931390543552e-10,1.3681250767297722e-06
67,0.014991163819767634,0.27487322349076904,0.4532687369569964,0.11502095912790242,6.413443235110596e-09,0.011154716351733299,0.12863889470057904,0.0009070219337128594,0.0011452772050961145
68,4.4457407465465656e-11,3.626684662946098e-17,9.403765819044797e-20,1.9877675647601753e-20,2.9367025228329317e-39,4.458132218435097e-09,1.3970487286539247e-08,0.9999999815268998,2.3262047111014266e-14
69,1.2862193347401743e-06,5.911100561370492e-17,6.57753180070789e-20,2.7048520339639915e-05,1.8994199155265573e-20,0.9999522490464322,1.2111730082116465e-06,1.6720168951765185e-05,1.48487193342602e-06
70,0.0013619772332601264,0.5631325436798595,0.2747026181580106,0.12463193846420993,0.00029411194432391665,0.003933731712333806,0.024946279347684334,0.0028682817539302536,0.0041285177063876315
71,1.5044669570382756e-05,0.004340635042714795,0.0009636758881904184,0.0007952512901744024,0.9937725905209573,1.8445679547104782e-05,3.49890104287288e-05,4.0778741757260264e-05,1.8589156659599692e-05
72,0.005368523132358443,4.570828234924889e-06,2.8230544681057162e-08,4.606798618946079e-05,2.2065125600094493e-06,0.9845277200016236,0.004281787109334419,0.004731478527788019,0.0010376176713664225
73,1.0086440272125086e-05,7.160610704525885e-16,5.0537890389611316e-24,2.3206671005879486e-06,6.223539584050091e-16,0.9999081830850183,7.848830516772243e-05,7.029206437829155e-07,2.1858179625905583e-07
74,0.00021993213734690457,9.795571638965658e-07,1.488011311949785e-06,1.2282625697516102e-07,1.7999169069705344e-08,0.0030550071363730827,0.0010794551690409336,0.9942349156409946,0.0014080815223426833
75,0.007257595929753839,0.044991869813433644,0.011420656417525354,0.07955699697040829,0.8089544271280512,0.016520671421455753,0.009017736969668443,0.013255107274938421,0.009024938074765242
76,3.14900549185898e-11,0.6591882456106738,0.18467803627428306,0.15613361039076198,3.968729108223397e-10,3.523822820488476e-09,1.0272176106897995e-07,4.383115721095767e-11,1.0065032274508083e-09
77,0.02065651843291049,4.800520915469717e-06,1.2969405710192243e-07,0.0007705433901483432,8.780600412029063e-08,0.9395299326782061,0.0026228956041674007,0.018548146236952247,0.017866945636638532
78,5.467023725526416e-07,0.000577877328353158,3.540292988125089e-05,6.758721534087858e-06,0.999377407013219,1.3040583204863892e-07,2.599643608384189e-07,6.660876702032013e-07,9.508467768748562e-07
79,0.13510198636031434,0.003520939550953349,0.012461962078151707,0.00010495743204315232,8.544008050222643e-06,0.02263513254836307,0.12176788927044517,0.699022469524729,0.0053761192269500616
80,6.028389036902371e-15,0.6885765778012405,0.1504947225414562,0.16092869917916564,1.0370218042630408e-11,6.532407236229412e-12,4.5986891433670373e-10,4.991866572936023e-14,1.3101076630501355e-12
81,0.009494634838961555,0.5320835460322708,0.13670145613391696,0.12153731026987201,0.12219986991275587,0.012776523442533487,0.03555214432444958,0.01483301584859434,0.014821499196645365
82,0.10693133111041055,4.27570223160813e-05,0.0001136299594959563,7.115475080705093e-07,4.770220508588083e-07,0.0214524449071183,0.00027585078331777117,0.0019729741846956366,0.8692098234630868
83,0.008501842026985375,0.7241119852646236,0.11901750258266859,0.027814980277265738,0.009113616934596721,0.01580512405734662,0.03099202491105168,0.018989985683591115,0.04565293826187054
84,0.022641504703383,0.0003094612026768061,0.000247183875174852,8.847686555199622e-05,1.203958259609473e-08,0.04610217970513181,0.004476790277848686,0.8810875349806354,0.045046856350014854
85,0.027188182568214862,1.5208476570490478e-16,5.747774263272764e-13,1.0284979802620833e-15,1.9046635545302794e-32,1.735248894344379e-11,6.66794916759106e-08,0.9727410985032751,7.065223109003914e-05
86,0.000695630324624836,1.1703897317753204e-05,2.2001381369662797e-06,0.03623912218114608,3.4283439604242844e-10,0.9503355512115772,0.00298294946326713,0.0008362484014267841,0.008896594039668892
87,0.0002454230857803907,4.4462362866138185e-13,1.2420231893866238e-15,1.3610038061495927e-10,1.0861293974975627e-40,7.965310555398962e-07,4.132710656578737e-11,0.9997536393952068,1.408100838568158e-07
88,1.1519188806423764e-05,0.5418870926505738,0.319401748404006,0.13538054002716848,7.75878381088059e-06,0.00017175817397598105,0.0027764881791916924,0.00018969532718018042,0.00017339926528680364
89,0.03302567733975545,0.45065348694757595,0.13738877946359473,0.12834338209935606,0.0028342828194551305,0.044506518201205235,0.05841392050455529,0.0644512000615746,0.08038275256292743
90,0.1373415324153861,0.0004766463455110453,0.0002323884762322571,1.705664817111439e-05,3.4842695819988314e-05,0.027108199044721837,0.0015979040234342988,0.019495533200307544,0.8136958971504158
91,0.15664757603409116,0.002394820184512917,0.002978513190261343,0.0001808878711181528,1.015523209151434e-05,0.05883029701343067,0.005044169445932026,0.29639247074816033,0.47752111028040184
92,2.111193029728235e-05,0.5891742445498973,0.4072853392347447,5.958815054816522e-05,0.00010690849448282703,0.0004664488160165445,0.001963963870859696,0.0009200090773668463,2.385875786679054e-06
93,0.0005734692829410516,0.2467408575817485,0.5217205338701074,0.11144457733852418,2.3494402632025518e-14,0.00010871410739377271,0.11940905216298812,2.7478144867658347e-06,4.7841786619527154e-08
94,0.000617359467862144,0.4027926707935233,0.3081099190447117,0.16765275928458767,8.75454221198787e-12,0.01607664419742023,0.10157857006083937,5.643041096434288e-05,0.0031156467313366255
95,9.286458421257747e-06,3.236398475493021e-07,4.820133780402548e-08,8.929203550716219e-10,4.187170825713357e-15,0.9981157012309532,1.4522566179510963e-05,0.0018280206936791342,3.2096316656955085e-05
96,2.1789183953942433e-07,0.336333931318878,0.5963527972650696,0.0661085613097605,0.0011281087471586228,2.0270967064059756e-05,5.095155958042033e-05,1.4239592712700544e-06,3.7369813779107197e-06
97,0.0032114970917122947,0.6190081635773851,0.1790624823819362,0.09308141199498032,6.468710378193945e-05,0.015171738404979082,0.06922563648493688,0.005566979978944735,0.01560740298134341
98,1.6878676530489162e-10,2.127461527355713e-06,2.7915486419494693e-07,7.18597244287695e-07,0.9999968709804252,1.8878760523435196e-10,4.5392773280917694e-10,2.6824792010612e-09,3.119577163616603e-10
99,0.00751574536444459,0.5054648723937873,0.28189993085621984,0.09701983298244607,2.7051706228780734e-07,0.008454021116544098,0.09493491439418843,0.0009861587979226867,0.0037242535773846295
100,9.44685256950481e-08,0.8319557385736552,0.1609503027373076,0.006960317338346881,2.6229162667355747e-05,2.249772467897322e-06,0.00010311170397823554,8.886414242490345e-07,1.0676016269868132e-06
101,9.268805148004236e-08,0.9594738290033391,0.03666204116802433,0.003649069354265278,3.929171065306886e-07,2.0544032386063407e-07,0.00021384081155517687,9.789308758678984e-08,4.307242466075043e-07
102,0.023714854695652435,0.0007135641433804763,1.4541500014981703e-05,0.007919712317340425,2.8886138836600105e-05,0.8525520258116546,0.044454275767567004,0.055222920657784245,0.015379218967769262
103,2.386301987255669e-06,4.2810990519859134e-15,2.333523880358064e-15,1.3233013494188468e-06,1.4443348733999342e-22,0.999981346107672,8.44161403331175e-06,3.100620909984321e-06,3.4020540414530064e-06
104,2.3467002661115856e-05,8.521706452665596e-14,3.876283945483637e-15,2.933099750163775e-07,1.059474635402595e-14,0.9994335079455109,1.4888209588794452e-05,0.0005254104842307076,2.4330479337505343e-06
105,0.00036012567397302413,0.367987877305346,0.11173748809103419,0.47991176380212675,7.488496936663901e-12,0.013370748122212214,0.025526019046430204,6.979817718301297e-05,0.0010361797742060685
106,0.1305339639415815,0.0711549809899889,0.02693185980541546,0.019187879393232087,0.00023379324977719447,0.2756466553788026,0.11051455385767925,0.24233605052216425,0.12346026286135864
107,0.000964429285699562,0.004319724299850177,0.0023065565705611144,0.00014700292460405315,1.0837504253243097e-05,0.9758749674702369,0.012176977078691982,0.0021169664231051556,0.002082538442997752
108,5.33862765235683e-12,0.3388641796021447,0.5791123908107412,0.08201299367207067,1.1882524376419523e-09,3.360310694709123e-08,1.0399989776166175e-05,1.063411872509433e-09,6.515741895938785e-11
109,0.16910636081165256,0.014123723726980897,0.004740293994256808,0.001701849983361057,0.00549169297612086,0.391718383311973,0.15508717785683163,0.23720136656817664,0.0208291507706465
110,0.01428197983852623,0.008709688853258343,0.0042064127496227125,0.006395682672455801,1.4623609059045719e-08,0.18248862220183576,0.6266727992331481,0.15547132820932777,0.001773471618216422
111,0.0013507406868456322,5.4507949068421356e-09,8.139760991875966e-13,9.423786537538515e-07,3.1420747298831925e-11,0.9640337219541248,0.0006759813249276873,0.033489185304312226,0.0004494228681063073
112,2.3186854942516316e-07,0.008706921467120265,0.00012512208413713755,0.0006889000688002163,1.4096586768265672e-12,0.9809579378582823,0.00021272268369671284,0.006547792308005674,0.0027603716599984346
113,0.0007809131903554012,0.4421799271702985,0.10064143888656915,0.041440353670850326,2.2613347906295117e-05,0.008657217863425945,0.037154925813188196,0.3666007774480535,0.0025218326093525392
114,6.774335442884315e-14,0.8461845845786414,0.13322838405565868,0.020587028971884885,2.3698506588409416e-11,1.0309314228065228e-11,2.334143079945145e-09,2.9295628101824575e-12,2.2666907178770583e-11
115,0.007409754643147125,0.4450479414557669,0.2921439570353401,0.1437105244127615,0.0002941099792513108,0.011968527775386402,0.09209163023608381,0.00360204864959835,0.003731505812664571
116,6.37962420957796e-09,5.110142777399057e-13,1.4526083967072674e-11,1.628963295077423e-11,1.6119854373306417e-12,0.9999978322943694,3.331704988662394e-09,2.1578117029829324e-06,1.4965978110808963e-10
117,5.34233646556964e-10,0.8398250710741652,0.08742966592991035,0.07273710532560754,7.078654289905233e-08,7.115474824803053e-08,7.885503315853791e-06,8.248518886546558e-08,4.720628758790788e-08
118,0.00039923844438964254,0.8094754666310154,0.12703406196897504,0.04481343057463781,0.0001518653531015577,0.0021929850356727345,0.00640997108529623,0.0028578191264987504,0.00666516178041273
119,3.324110017790867e-08,0.44360375204548497,0.5478847936635729,0.008383671118966813,6.2870498363790244e-06,7.343726823335995e-07,0.00012057888114989769,1.22299175903582e-07,2.7328030634550585e-08
120,4.577446974182018e-05,0.6889042351553291,0.2838866115624486,0.020973076230705778,0.000291439150666305,0.00013411972838274567,0.004390816587845935,0.00024123185845564195,0.0011326952564240287
121,0.014158424134435379,0.0006842912639845054,0.013203524517563498,3.3656884742468078e-06,2.2713862245957337e-17,0.002977359814076032,0.8712311452447024,0.09707650982729003,0.0006653795094738047
122,3.526566291595862e-17,0.6502309274999154,0.3484452828963336,0.001323787001336935,9.569580670049018e-14,1.0919026174330757e-13,2.6021972157015865e-09,9.344669654230517e-15,2.690964962599951e-15
123,0.00039753115731432586,0.00490002863860026,0.002243337038239728,0.0001358875183133593,1.2990278670061386e-06,0.9776181327945012,0.011626556035303139,0.001445415055705027,0.001631812734156025
124,4.038274873407006e-06,5.052425848467637e-10,4.9605944030331366e-08,1.4995549629447183e-09,1.310222173081704e-17,0.9994084106417668,9.014619976494201e-08,0.0005867590561832568,6.502702351732888e-07
125,0.0008033859467177757,0.009330154827870023,0.004487039390974236,0.0003408784304407475,1.1206877523553902e-05,0.9541925970501185,0.02364881246107572,0.0038856472520647292,0.003300277763214734
126,0.00010831883445285913,3.0112731545561984e-13,7.659919999248194e-16,6.88755534344397e-07,8.999441264545696e-16,0.9986688549477654,6.058558881669687e-06,3.714406022577232e-05,0.0011789348428372039
127,0.001495747211474777,0.7104963606335706,0.21736301822028334,0.04486426374158627,2.990182091764859e-05,0.0029417759627414575,0.018434903442032302,0.0031133859210336233,0.0012606430463599594
128,8.418867532835296e-05,3.3465956505475996e-07,9.54219305102637e-09,3.8703454933392034e-06,1.56852711835138e-11,0.9985869297289778,0.00029735415796181637,0.000815064202703506,0.00021224867209188841
129,4.3077675456746715e-12,2.2815785476998158e-11,3.938988092481825e-10,1.5419424120922578e-14,9.667539956057438e-24,0.9999988487888449,1.981978443180686e-09,1.1487710067319211e-06,3.713222608997795e-11
130,1.1341567805076305e-05,0.8908857793052882,0.10855370786915772,3.250099578939585e-05,1.985037547549732e-12,9.951633365834446e-06,0.000436785475344928,6.942822200664924e-05,5.049292571138372e-07
131,8.476088131284625e-08,0.6490842579837115,0.1981194701426161,0.15274157987706613,1.595986464778676e-05,4.381015615363816e-06,3.249958955354976e-05,1.6549632213268953e-07,1.6012695861264381e-06
132,3.5178303847683334e-10,0.8329168325738582,0.08904930084562436,0.07801053814141712,7.883488436956612e-11,1.5371111372421408e-07,2.31583696350405e-05,4.136176246166307e-09,1.1791557535553283e-08
133,0.0003752793832222266,0.8281640218117479,0.13948444761408202,0.01925138274062999,0.0032871226194437723,0.0006046359006483934,0.005950215131723168,0.0007416393164781295,0.00214125548202447
134,3.8875530705273545e-12,0.7536628684939682,0.22098292957498766,0.025354146560832024,1.5811648518750587e-10,6.939450672702143e-10,5.374672630991456e-08,9.956803194290377e-11,6.679686287108298e-10
135,3.1105524175506326e-05,0.4575198018919411,0.1373135155516864,0.40285448504588617,0.0005641889202201207,0.000493390685674136,0.0009334952463359171,6.904614759654611e-05,0.00022097098648423267
136,7.446447623098231e-05,5.41423926194096e-09,1.8654545125032244e-10,0.00030068871407528666,9.982377900866371e-11,0.9991576286569376,0.00010546779304247301,0.00010347031193064535,0.0002582743471744399
137,1.560401818522086e-06,1.4991359252612273e-10,2.5157938735727617e-10,8.825404582833446e-16,2.4431515732405027e-22,0.9938373568610038,0.006156045051100018,4.854842387487687e-06,1.824421963236248e-07
138,0.08666286750182439,1.7196973988576094e-09,8.283193906512663e-11,6.616357139509608e-08,4.069961529579167e-16,0.35333294249779335,8.114168888435193e-05,0.00028790358832418825,0.5596350767570727
139,9.432327397143224e-07,8.741626869661018e-06,1.2293802037999575e-06,2.804839691097179e-09,8.927846528086044e-13,0.9990278573041068,0.0001592170557980093,0.0007720443872326363,2.9964207316879816e-05
140,5.988460472567062e-09,0.5685545478742902,0.416249462749217,0.015152597192129108,2.4350839611672348e-05,3.802425584093596e-07,1.8528880386676822e-05,1.2171807115941975e-07,4.5152752413279066e-09
141,1.9218558313511798e-05,0.20017385980955885,0.5446196821449546,0.12293239609368385,1.8117236224664136e-09,0.0013374750484219703,0.1304840926289138,0.00026642196279407014,0.0001668519416358283
142,0.15666548373235578,0.02950758140338865,0.011536468657080695,0.007149865887509429,2.3084380344657795e-05,0.20634614680118965,0.22687602050990607,0.3544163156632198,0.007479032965005043
143,2.8617187382089263e-05,0.2876931821017035,0.7002992271961621,3.267520611320394e-05,0.00027642002654002667,0.0004188046736115805,0.00878293364538352,0.0024669523045730353,1.1876585307455493e-06
144,1.2846471162515842e-08,9.550160482245599e-24,1.8643035502377494e-34,2.622968276696438e-06,1.4280193177773047e-27,0.9999971800635863,1.8394804081671752e-07,1.3995624713709828e-11,1.5962950435136086e-10
145,0.00038080894728673164,1.0885947322959795e-08,1.459159763433968e-08,2.6740313897663627e-09,1.1749805131954158e-18,0.0008813469028166403,3.269087312583452e-06,0.9979687091731906,0.0007658377378173001
146,0.022022008927080956,0.008041065986073183,0.016522387838018463,0.005008165125782208,0.0007139478994205471,0.1822527700175244,0.030626565251042757,0.656544340175877,0.07826874877918054
147,0.0001584435781289828,0.7806448498540259,0.17350259948946165,0.0377470162744986,0.0014810329435763735,0.0008993555068182518,0.004222890569901101,0.00014041819827291532,0.0012033935853162615
148,0.006586977358058706,0.6254659423403364,0.14010997178467763,0.1271797917483254,6.051808064415072e-05,0.015198409021596302,0.0674088310632192,0.004631772242468025,0.013357786360674272
149,9.759709778548002e-05,4.264013868330185e-07,7.943970868610161e-08,5.416237710882057e-07,2.4947566875615305e-13,0.9982187367920243,0.0002555610292958891,0.0010192505394966442,0.00040780707628162587
